Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
003b3702-2a36-4fe5-b403-c21626a20a94,2014-02-26,,999-28-5761,,,,Barbara209,Malorie969,Bartoletti50,,,,asian,hispanic,F,San Jacinto  California  US,975 Wilderman Ramp,Los Angeles,California,Los Angeles County,6037.0,91371,34.078695827912235,-118.37126768506344,1900.0,46953.91,33336
1662869c-bddf-c5b4-c1a7-91354ddfb71d,1988-02-01,,999-22-4399,S99910851,X12469940X,Mrs.,Carmen818,Ramona980,Sánchez310,,Godínez202,M,white,hispanic,F,Carolina  Puerto Rico  PR,990 Hudson Meadow,Temple City,California,Los Angeles County,6037.0,91776,34.12658942806309,-118.06849740708132,150160.82,221639.9,536744
221121aa-b3d4-04cc-b7f0-37aa1507432a,2014-10-12,,999-23-3528,,,,Jada948,Corrie32,Kris249,,,,white,hispanic,F,Lodi  California  US,854 Reichert Extension,Clovis,California,Fresno County,6019.0,93612,36.892400283624205,-119.6069262075121,45143.02,6996.09,46873
e658199d-8b68-b9be-1e30-682a048af1ab,2017-10-12,,999-33-3942,,,,Jae222,Joe656,Feil794,,,,other,nonhispanic,M,Port Hueneme  California  US,415 Okuneva Bypass,Dixon,California,Solano County,6095.0,95620,38.411436092427856,-121.73914033816044,20403.2,5637.56,80508
a2c95f69-6759-bc6d-842d-7838dd0c469a,1960-09-19,,999-65-5968,S99933274,X75704610X,Mrs.,Chantel847,Melina208,Sawayn19,,Spencer878,M,hawaiian,nonhispanic,F,Sacramento  California  US,1018 O'Connell Approach,Pittsburg,California,Contra Costa County,6013.0,94509,38.023519983583874,-121.94826015983314,747437.13,186690.57,98784
fcd646a8-9690-925a-b539-38a5c18306dc,1971-11-10,,999-17-1126,S99957919,X79465478X,Mr.,Fletcher87,Myles862,Berge125,,,M,white,nonhispanic,M,South Lake Tahoe  California  US,526 Rohan Glen Unit 50,Yuba City,California,Sutter County,6101.0,95993,39.12100344824318,-121.69951012642912,110743.32,167317.77,35331
4334bb28-a96e-1622-9f67-c370da933ff0,1945-02-28,1964-09-03,999-80-9928,S99998144,,Ms.,Kaye394,,Macejkovic424,,,,white,nonhispanic,F,San Jose  California  US,276 Haley Rest Unit 36,Oildale,California,Kern County,,0,35.37985472948011,-119.07496288903184,5050.0,72684.91,18777
1f6aeca2-c521-263c-6782-345e2daed7bb,1961-06-13,,999-51-7008,S99929377,X52432935X,Mrs.,Janna498,,Rath779,,Lesch175,M,white,hispanic,F,Lake Los Angeles  California  US,704 Hickle Trailer,Inglewood,California,Los Angeles County,6037.0,90045,33.91899126924431,-118.45273389297536,1452729.47,337997.54,77001
e1009834-6a45-e6df-8d4c-1084eb0af9dd,2008-10-25,,999-46-8170,S99983641,,,Wei843,Roma9,Stanton715,,,,white,nonhispanic,F,Davis  California  US,643 Wisoky Neck Unit 59,Santa Ana,California,Orange County,6059.0,92866,33.674203019842395,-117.81621875834922,3284.05,62278.12,26289
ca905ce6-842d-da62-ef3c-30fe440922a3,1993-07-24,,999-12-4295,S99913855,X55888718X,Mr.,Wilbert25,,Jacobs452,,,M,white,nonhispanic,M,Mission Canyon  California  US,104 Lemke Frontage road,Sacramento,California,Sacramento County,6067.0,95811,38.51810996082034,-121.4163799360156,62715.48,63095.72,35807
cc1caca1-06de-6edf-5aa8-4d1e33a40f48,2024-12-12,,999-80-5763,,,,Marcos263,Salvador46,Casanova632,,,,white,hispanic,M,Guatemala City  Guatemala  GT,766 Nienow Light,Jurupa Valley,California,Riverside County,6065.0,92509,34.0021538747982,-117.47055531207712,200.0,3975.09,15170
7a542f58-c046-d5e7-7b59-4568150de924,1972-02-23,,999-30-8276,S99918699,X3681096X,Mrs.,Soledad678,Mariana775,Escobar593,,Godoy454,M,white,hispanic,F,San Salvador  El Salvador  SV,901 Botsford Annex Unit 64,Long Beach,California,Los Angeles County,6037.0,90806,33.70631539864658,-118.2610334468714,272229.5,993072.58,23450
b4d28daa-d899-4fb6-2360-d2985115b441,2025-06-01,,999-95-8892,,,,Jaime666,,Torres807,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,692 Nader Trailer Suite 1,El Monte,California,Los Angeles County,6037.0,91733,34.09357239064797,-117.97620528540718,100.0,1765.61,20432
f49f4faa-eab8-a399-4f45-688857441c7a,1972-07-31,,999-15-4712,S99948653,X6611128X,Mr.,Van763,Stephan15,Pagac496,,,S,white,hispanic,M,San Bernardino  California  US,359 Price Wynd Apt 12,Lancaster,California,Los Angeles County,6037.0,93551,34.676041482869714,-118.12174969018167,100227.75,103638.12,44166
32dddc72-10bd-b9a7-29f4-5c79d68af26e,2010-05-30,,999-96-2663,,,,Ray930,Rod343,Heidenreich818,,,,white,nonhispanic,M,La Palma  California  US,920 Sporer Center Unit 67,Los Angeles,California,Los Angeles County,6037.0,90232,33.97311179998936,-118.42707008435733,3050.58,75898.74,657
f224bcc5-a3e9-bd58-65ce-052ec5339e36,1959-10-01,,999-16-1254,S99968959,X64933371X,Mrs.,Georgeanna785,Bronwyn77,Witting912,,Reynolds644,D,white,nonhispanic,F,Santa Fe Springs  California  US,167 Thompson Heights,Hillsborough,California,San Mateo County,6081.0,94402,37.54019555350083,-122.35499457826027,451250.67,1130374.23,158696
3a89df90-f1ea-7c2c-8486-6b8431b7d2d4,2023-11-16,,999-99-6355,,,,Brice635,Dante562,Satterfield305,,,,white,nonhispanic,M,Camarillo  California  US,349 Berge Skyway Apt 95,Los Angeles,California,Los Angeles County,6037.0,90710,34.13662859515398,-118.60530612877584,334.05,8144.21,19867
384a6400-59c6-94fc-f8b7-8157004f1117,1940-11-26,2024-03-26,999-31-4493,S99999790,X48409100X,Mrs.,Dori98,,Kris249,,Ernser583,D,other,nonhispanic,F,San Jose  California  US,372 Aufderhar Branch,South Gate,California,Los Angeles County,6037.0,90280,33.98541622133616,-118.2403328060048,1169607.49,390809.56,58832
7ebb5b34-5d74-9efe-af7b-049c49c3d541,1979-08-06,,999-60-4285,S99979990,X7373308X,Mrs.,Dominique369,Khalilah870,Hilll811,,Lubowitz58,M,white,nonhispanic,F,Los Angeles  California  US,277 Lehner Light Apt 95,Crestline,California,San Bernardino County,6071.0,92325,34.203433386469015,-117.26802784978592,831196.2,623169.58,92186
911e211e-93f2-8bd3-535c-0febad78a0b5,2011-11-28,,999-57-9183,,,,Bobby524,Moises22,Quigley282,,,,white,nonhispanic,M,Lake Elsinore  California  US,913 Legros Parade Suite 62,Palmdale,California,Los Angeles County,6037.0,93550,34.48051495149186,-118.00059338288052,2750.0,47790.62,24166
fcbff13d-3d5d-0fd1-fe2d-c410220bed51,2022-04-14,,999-75-7236,,,,Ramona980,María Soledad68,Alvarado520,,,,white,hispanic,F,Portsmouth  Saint John Parish  DM,391 Little Meadow,Alameda,California,Alameda County,6001.0,94501,37.73370769410557,-122.28397534407894,7594.06,0.0,892250
69ae9d64-4a79-6959-eb04-f5ae147499bf,1998-03-27,,999-54-6374,S99966284,X19856712X,Ms.,Dionne995,Leandra549,Schowalter414,,,,white,hispanic,F,Monterey Park  California  US,288 Powlowski Plaza,Wildomar,California,Riverside County,6065.0,92530,33.683435471634894,-117.21752370745502,160704.69,384699.19,168513
1b9d5b3a-e1bb-88dd-91e3-57a164311be2,1966-07-21,,999-99-5039,S99971192,X5907807X,Mrs.,Marguerita493,Ava220,Paucek755,,Schamberger479,M,asian,nonhispanic,F,La Quinta  California  US,122 Kautzer Trailer Apt 96,San Francisco,California,San Francisco County,6075.0,94102,37.79102245676856,-122.34589851819844,944135.05,367473.43,110444
a217dd7f-7f89-906c-5def-e5670b21e71e,1959-08-06,2017-11-06,999-86-6137,S99935311,X53677975X,Mr.,Neal874,Rob341,Donnelly343,,,M,asian,nonhispanic,M,Los Angeles  California  US,1029 Jaskolski Trailer,Los Angeles,California,Los Angeles County,6037.0,90018,33.947746673169426,-118.2994293751884,10879.56,415466.03,16657
7c4bcb92-50f6-95c9-0a70-17cfb62bbd52,1963-02-16,,999-57-5657,S99955568,X34885650X,Mrs.,Silvia880,Micaela928,Paredes726,,Lugo857,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,807 Rogahn Grove Apt 61,Tustin,California,Orange County,6059.0,92705,33.67143393627003,-117.8501114889566,390614.25,418322.35,141671
4a941d31-af2f-3315-f478-3c1f23220bfa,1966-09-27,,999-11-4149,S99934603,X38746915X,Mr.,Brice635,Mikel238,Ledner144,,,M,white,hispanic,M,Pomona  California  US,264 Parisian Green,Los Angeles,California,Los Angeles County,6037.0,90062,34.012718911548376,-118.43829918177396,12269.32,178444.58,7182
e77e10e7-11ef-7232-2ac5-f5f316d5078d,1945-02-28,,999-98-2750,S99987343,X15186375X,Ms.,Millicent213,Marylou497,Koepp521,MD,,S,white,nonhispanic,F,Chino Hills  California  US,717 Ebert Ranch,Oildale,California,Kern County,,0,35.375412438065275,-119.0721279354465,34865.64,2162337.37,18777
9e4d62aa-4f57-b22a-2b71-bcaf52a1bdf4,2004-10-03,,999-22-9394,S99945774,X32644931X,Ms.,Darcel357,,Schulist381,,,,white,nonhispanic,F,Los Angeles  California  US,623 D'Amore Lane Unit 56,Los Angeles,California,Los Angeles County,6037.0,91345,34.03305314127532,-118.28052246395724,24292.07,306613.81,41462
d2c3c14f-55de-7259-0b28-a463a41e01fb,1932-11-12,1995-07-04,999-69-3488,S99939970,X50054025X,Mr.,Eloy929,Coleman27,Bins636,,,M,white,nonhispanic,M,Los Angeles  California  US,599 Herzog Wynd Suite 54,Walnut Creek,California,Contra Costa County,6013.0,94597,37.805212677493984,-122.03867662257744,755089.26,1473800.21,106787
5689a8de-89c0-cb0d-c19f-7e6737b327ec,2014-08-28,,999-23-8600,,,,Marcela739,Ana María762,Nava670,,,,white,hispanic,F,Gaudalajara  Jalisco  MX,515 Kuphal Lodge Suite 6,Santa Barbara,California,Santa Barbara County,6083.0,93103,34.4114977917863,-119.78311054549644,13217.17,37632.5,359845
ba507c80-eb9f-0705-c923-86969877f6b4,1974-04-12,2020-09-04,999-11-8778,S99950970,X74453020X,Mr.,Gail741,Fritz267,Nolan344,,,S,asian,nonhispanic,M,Poway  California  US,758 Thiel Heights Apt 66,San Diego,California,San Diego County,6073.0,92132,32.714474804837,-116.98938199742985,62378.73,198056.35,743715
6bb27ada-ef8e-75db-077a-e173cc81fd65,2014-09-13,,999-21-6214,,,,Ira784,,Greenholt190,,,,white,nonhispanic,F,Belmont  California  US,510 Larson Road,Fontana,California,San Bernardino County,6071.0,92335,34.098579200380364,-117.4574828744078,24406.83,11028.2,68359
28c5d406-5f6e-ad76-d1bc-b9c5bce3abf9,1947-01-01,,999-52-7155,S99983021,X66546701X,Mr.,Federico589,Manuel446,Flores439,,,S,white,hispanic,M,Santo Domingo  National District  DO,254 Turcotte Knoll Unit 92,San Diego,California,San Diego County,6073.0,92029,32.80037263980755,-117.0291995036641,142318.11,419395.49,27764
ce7c4280-4398-2d47-c3ca-7a420fe0916f,1946-06-12,,999-73-7315,S99913921,X82388106X,Mr.,Archie818,Ramiro608,Farrell962,,,W,white,nonhispanic,M,Bakersfield  California  US,962 Donnelly Light,Simi Valley,California,Ventura County,6111.0,93063,34.283495440093226,-118.84838638501036,420075.42,305708.35,38814
5a5be2c9-63ec-1b50-c4f3-6d8c4654fffa,1974-07-20,,999-96-2503,S99986594,X13030070X,Mr.,Thaddeus38,Santiago500,Hermiston71,,,M,white,nonhispanic,M,Union City  California  US,915 D'Amore Skyway,Los Angeles,California,Los Angeles County,6037.0,90089,34.07473886592382,-118.46298585948978,152283.52,62283.53,85116
5fb830a0-8bde-da68-0003-3c3b66074d17,1947-05-08,,999-27-1702,S99989804,X23114963X,Mrs.,Kathline630,Liza900,Schmeler639,,Feil794,D,asian,nonhispanic,F,San Jose  California  US,385 Huels Crossing,Newport Beach,California,Orange County,6059.0,92662,33.65650850798318,-117.85636630880636,928584.76,486541.84,118050
70c838ff-8202-be9b-6c99-1662fba163f7,2017-02-22,,999-86-8793,,,,Gregory545,Lamont867,Heathcote539,,,,black,nonhispanic,M,San Francisco  California  US,701 Mohr Course,Sacramento,California,Sacramento County,6067.0,95824,38.65349820525733,-121.40602759246092,15677.99,15355.71,54439
1c523e77-2147-3716-2036-f84fda9a9425,1940-11-26,2012-11-08,999-12-7295,S99943492,X52912707X,Mrs.,Vera718,Chau65,Carter549,,Windler79,M,other,nonhispanic,F,Vallejo  California  US,928 Hills Ramp,South Gate,California,Los Angeles County,6037.0,90280,33.9129884968418,-118.2411131438601,1380645.75,280816.43,58832
b8523358-600c-3efa-ac8f-78178b244e0c,1983-12-08,,999-25-6483,S99959671,X21537351X,Ms.,Contessa946,Shanda945,Rutherford999,,,S,asian,hispanic,F,Meiners Oaks  California  US,733 Hamill Estate Suite 65,Los Angeles,California,Los Angeles County,6037.0,90810,33.83868591060357,-118.34350695454012,184788.68,983222.52,34111
80da9847-35bf-d52a-28fb-2dd892c62e62,1952-01-03,2024-10-04,999-45-5168,S99933029,X2003456X,Mrs.,Saturnina961,Merrill415,Walsh511,,O'Kon634,M,other,nonhispanic,F,Long Beach  California  US,835 Fahey Haven Apt 98,Simi Valley,California,Ventura County,6111.0,93021,34.35637617736252,-118.67160484750096,1112654.91,1035504.78,70462
e650cadf-586e-1302-8e83-e0f9f39f2cbb,1991-08-10,,999-26-1410,S99915554,X40153761X,Mrs.,Shondra529,Shavon903,Nienow652,,McCullough561,M,native,nonhispanic,F,West Puente Valley  California  US,414 Wehner Parade,Los Angeles,California,Los Angeles County,6037.0,90021,34.0929093983339,-118.23981217925036,99546.14,658655.58,24055
f56982a5-5ab9-4a6c-cbe6-06a366f9e32f,1959-08-06,,999-30-3223,S99977632,X20888636X,Mr.,Percy315,,Keebler762,,,M,asian,nonhispanic,M,Pleasanton  California  US,359 Becker Hollow Apt 15,Los Angeles,California,Los Angeles County,6037.0,90210,34.125838924570566,-118.2152026615708,14977.16,1183571.43,16657
7ca69e1d-0657-b056-5d79-c97af5823677,1997-10-12,,999-82-4936,S99995083,X70298451X,Ms.,Adriene242,Kerrie266,Lockman863,,,,hawaiian,nonhispanic,F,Davis  California  US,814 Mayer Ville Suite 26,San Clemente,California,Orange County,6059.0,92673,33.4324138691849,-117.60992636123542,125653.88,180713.73,55848
7aa62d46-7f8e-fb26-ccf1-6cd72b5a9b2e,1995-07-10,,999-80-9397,S99917940,X32558154X,Mrs.,Emmaline88,Jonie421,McKenzie376,,Zieme486,M,white,nonhispanic,F,Diamond Bar  California  US,207 Mante Wall,Los Angeles,California,Los Angeles County,6037.0,90017,34.199624504871906,-118.48128723540368,109112.01,785397.09,42230
f1228105-5de2-601e-a150-6e656bb0ea73,1991-04-05,,999-68-6464,S99975012,X4184846X,Mrs.,Nobuko304,Stephenie799,Padberg411,,Hahn503,M,white,nonhispanic,F,Santa Ana  California  US,515 Hermiston Port,Oak Shores,California,San Luis Obispo County,,0,35.72435795710543,-121.00487967614674,556139.31,7397.16,107564
e842b595-8307-2c79-3ed6-488eb40f17c0,1993-08-02,,999-82-7538,S99921127,X35952097X,Mr.,Russ979,Jacinto644,West559,,,M,white,nonhispanic,M,Hesperia  California  US,1065 Schmeler Ville,South El Monte,California,Los Angeles County,6037.0,91733,34.01512357589595,-118.09788625055704,13055.16,686748.52,15471
128283ef-dd42-f0cd-790a-08faff2d3a44,1994-09-12,,999-85-5841,S99977343,X84220648X,Mr.,Roberto515,,Gaylord332,,,M,hawaiian,nonhispanic,M,Napa  California  US,176 Nader Green,Pacifica,California,San Mateo County,6081.0,94044,37.61816150671675,-122.52456417816214,6401.73,190062.89,16289
a5f61fc8-e1c1-bb7f-e5b5-6d77c3017fdf,2019-05-14,,999-74-6135,,,,Fernando603,,O'Kon634,,,,white,nonhispanic,M,La Mesa  California  US,326 Kreiger Parade,Huntington Beach,California,Orange County,6059.0,92648,33.64509551101345,-117.92644611049448,10806.92,13917.67,546160
309e2950-eaaa-bdf6-1ae5-f93257bc48cb,1974-04-12,,999-85-9618,S99972015,X25645440X,Mr.,Scot349,Armand155,Hills818,,,M,asian,nonhispanic,M,Cherryland  California  US,1082 Konopelski Branch Apt 30,San Diego,California,San Diego County,6073.0,91914,32.71362047539475,-117.15547750369691,135366.68,31236.51,743715
3ceb745c-57e0-a845-1f9c-b497ed9af02e,2014-05-25,,999-22-7763,,,,Mary779,Delphia725,Nolan344,,,,white,hispanic,F,Smith River  California  US,281 Wehner Viaduct Suite 14,Pasadena,California,Los Angeles County,6037.0,91105,34.11442638485369,-118.22738849062272,19630.36,22612.49,479652
dbd82efb-b2d1-e3c5-fce8-6b098de0a95a,1947-08-18,2015-05-13,999-79-3870,S99959689,X50166582X,Mr.,Hayden835,Carl856,Brakus656,,,M,white,nonhispanic,M,Pico Rivera  California  US,185 Auer Landing Suite 26,San Diego,California,San Diego County,6073.0,92067,32.73460710790263,-117.24456209855084,163548.85,596318.91,65654
c209c0a3-cda4-5a72-d43f-036e48352535,1982-04-12,,999-85-2644,S99932822,X4004023X,Mr.,Ricardo560,Juan88,Orta736,,,M,white,hispanic,M,Wesley  Saint Andrew Parish  DM,825 Rogahn Burg,Mission Hills,California,Santa Barbara County,6037.0,91345,34.26324708026704,-118.50378161527856,136236.45,11495.68,104483
1c40df1f-8cdc-8b4a-97f8-d5b62f2c2ac9,1984-04-03,,999-41-4437,S99956293,X62470728X,Mr.,Wilbur107,Mel236,Shields502,,,M,asian,nonhispanic,M,San Francisco  California  US,147 Pagac Road Unit 95,Lemon Hill,California,Sacramento County,,0,38.517407058746265,-121.46298035122594,78699.53,131889.29,25859
83636351-76ec-cf42-e2ee-f4a77d96a09c,1951-04-08,2021-12-01,999-57-2741,S99960558,X56799381X,Mr.,Vern731,Santiago500,Fahey393,,,M,white,hispanic,M,Rancho Palos Verdes  California  US,807 Hamill Avenue Suite 97,Loma Linda,California,San Bernardino County,6071.0,92374,33.971644129266465,-117.19892759122668,412195.25,1720946.61,1435
71a237e6-366a-b671-d8e6-5822c1cc1979,2000-09-28,,999-18-5303,S99997486,X3534797X,Mr.,Conrad619,Russ979,Mayert710,,,,white,hispanic,M,San Jose  California  US,660 Oberbrunner Corner,Victorville,California,San Bernardino County,6071.0,92344,34.40515621191704,-117.4416214097092,5108.97,84533.92,6261
dfe076c1-f372-d93b-6f0d-a96ca5ecc074,2008-03-31,,999-64-8940,S99958458,,,Vincent299,Minh326,Gulgowski816,,,,white,nonhispanic,M,Patterson  California  US,659 Mayer Ranch Suite 49,Garberville,California,Humboldt County,6023.0,95542,40.10338605186979,-123.74625543565666,7302.04,1057671.87,12996
4d4d5eb0-5952-a4ec-bdad-6b9f3095d355,2008-03-02,,999-38-6799,S99978592,,,Toby274,Enoch803,Kulas532,,,,white,nonhispanic,M,Grass Valley  California  US,706 Muller Path Suite 36,Lucas Valley-Marinwood,California,Marin County,,0,38.07311767853029,-122.59741956320411,81072.64,48933.78,157266
ac380da2-ac6f-5874-d086-7070aa34371e,2015-03-23,,999-57-2448,,,,Arturo47,,Centeno914,,,,hawaiian,hispanic,M,Lima  Lima Province  PE,745 Corkery Ferry Apt 17,Parkway,California,Sacramento County,,0,38.50174656603749,-121.47247755378577,1800.0,29171.98,29114
92250d84-cc98-1eb1-7a7c-ded41a5a0bb5,1932-11-12,1998-11-02,999-30-3567,S99957339,X73510442X,Mr.,Franklyn361,,Aufderhar910,,,M,white,nonhispanic,M,Sacramento  California  US,811 Quitzon Port,Walnut Creek,California,Contra Costa County,6013.0,94597,37.89365111613332,-122.034796760743,400764.67,119711.24,106787
d4a4cea0-20b7-ee71-42f4-50966daff3a3,2016-05-02,,999-85-4091,,,,Heath320,Lenard338,Willms744,,,,black,nonhispanic,M,Midway City  California  US,199 Wisoky Crossing,Vista,California,San Diego County,6073.0,92056,33.18152331591019,-117.23333848725,24911.18,7962.39,75602
88e8692c-d118-7169-4910-ab822057e4f0,2021-07-05,,999-27-3114,,,,Elliott563,Edgardo196,Dicki44,,,,white,nonhispanic,M,Poway  California  US,372 Oberbrunner Trace,Long Beach,California,Los Angeles County,6037.0,90713,33.76020276743198,-118.17304657942492,700.0,16235.66,16922
49266d7c-a56f-9d8b-55b3-b8c7e64b610c,2009-10-20,,999-73-1823,,,,Arnita817,Lelah386,Batz141,,,,white,nonhispanic,F,Whittier  California  US,967 Cassin Street,Clovis,California,Fresno County,6019.0,93619,36.85994686958794,-119.71932010942876,28479.03,33325.49,169681
cb4e3ee0-782f-724f-d7e1-f44612b1f947,1968-08-26,,999-35-8144,S99933796,X54873539X,Mrs.,Alicia629,Luz785,Zayas20,,Zamora648,M,asian,hispanic,F,Kingston  Kingston  JM,199 Kshlerin Viaduct,Woodland,California,Yolo County,6113.0,95695,38.63623040236699,-121.7875649594106,619771.47,11999.73,114581
cceede42-7b25-7d20-19d2-406ed8da1ec6,2013-01-27,,999-78-1062,,,,Jeremiah751,Hilton264,Kreiger457,,,,white,nonhispanic,M,Santa Ana  California  US,372 Stamm Avenue Suite 65,Placentia,California,Orange County,6059.0,92886,33.924448595715425,-117.84611818280308,32380.25,257.46,150045
1e62845d-08e1-cb88-b2eb-f0d817bc5858,1964-07-03,,999-80-8915,S99970689,X46491187X,Mr.,Dominique369,Charles364,DuBuque211,,,M,white,nonhispanic,M,Buena Park  California  US,124 Jacobi Road,Huntington Park,California,Los Angeles County,6037.0,90001,33.95729652561114,-118.20301508788074,260087.85,51593.27,67058
82f06913-0a54-6b61-67d3-5b3546ac3d81,1962-03-31,,999-81-5465,S99985358,X30670626X,Mr.,Edgardo196,Brandon214,Miller503,,,W,white,nonhispanic,M,Lemoore  California  US,355 Green Arcade Apt 83,Martinez,California,Contra Costa County,6013.0,94549,37.95771295799095,-122.09478278738548,286837.66,244469.14,84910
87ce9309-6c07-72b6-b4b3-8b6bbc3577f3,1976-05-21,,999-63-4871,S99912251,X3100594X,Mrs.,Chassidy418,Twana617,Brekke496,,Little434,M,asian,nonhispanic,F,Lancaster  California  US,915 Rohan Skyway,West Menlo Park,California,San Mateo County,6081.0,94025,37.49910611786498,-122.16449335313564,1000182.8,141669.41,39139
484dbbc9-0854-f0bf-c97c-8a1f4c47e7e3,1952-01-03,,999-13-8389,S99923029,X9286407X,Ms.,Annalee788,Kendra609,Brekke496,,,S,other,nonhispanic,F,Hesperia  California  US,965 Kovacek Mission,Simi Valley,California,Ventura County,6111.0,93021,34.15702576082988,-118.84753938758038,911128.85,635106.7,70462
0685813a-a8c7-1215-692b-38a002ab1c9d,2020-03-01,,999-67-3334,,,,Marco578,Gavin481,Vandervort697,,,,white,nonhispanic,M,Los Angeles  California  US,978 Gottlieb Drive Apt 59,Irvine,California,Orange County,6059.0,92782,33.7191949474865,-117.64895854107225,10760.67,14601.28,56572
d6ba226d-44a0-cf47-a762-703991661da1,2000-09-19,,999-21-8939,S99967593,X23799093X,Mr.,Efrain317,Titus37,Dibbert990,,,,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,928 Bailey Mission,Santa Clara,California,Santa Clara County,6085.0,95110,37.377925608447946,-121.96176417665652,86846.43,44261.79,190539
3e22a2ea-7107-8dd8-4c61-02ffe951d3f3,2014-07-22,,999-72-6403,,,,Rocio28,Reina25,Amaya149,,,,white,hispanic,F,Juarez  Chihuahua  MX,288 Brown Row,Loma Linda,California,San Bernardino County,6071.0,92373,34.028514839344375,-117.27497621240394,35732.78,11291.09,57799
6be28925-18dd-a925-2935-625bbe84ffc6,2005-02-10,,999-53-6268,S99917370,X64810996X,Ms.,María del Carmen27,Adriana394,Preciado125,,,,white,hispanic,F,Kingston  Kingston  JM,206 Gottlieb Walk Apt 47,Victorville,California,San Bernardino County,6071.0,92395,34.54392951825122,-117.37786638379936,96472.03,72521.31,187440
e4e63fb9-df7f-c20a-2da0-4519082bc3c3,1937-06-25,2004-09-19,999-76-2857,S99934191,X56976222X,Mr.,Cristian531,,Garica503,,,M,white,hispanic,M,Puebla  Puebla  MX,552 Swift Green Apt 1,Carpinteria,California,Santa Barbara County,6083.0,93013,34.4136751004646,-119.5441643819681,601324.92,953970.12,49146
b2814e7e-84a3-bd68-4126-91834f3ebe42,1940-11-26,,999-72-2551,S99989491,X88911423X,Mrs.,Nohemi878,Leanna255,Weber641,,Nikolaus26,M,other,nonhispanic,F,Pico Rivera  California  US,646 Thiel Junction Suite 17,South Gate,California,Los Angeles County,6037.0,90280,33.94863545593966,-118.22326706833272,1097521.87,745724.7,58832
7e5d4e3c-a4cf-8fb9-3baf-bc83d957a75e,2021-12-26,,999-86-7238,,,,Terri848,Hilaria948,Oberbrunner298,,,,white,nonhispanic,F,Los Angeles  California  US,109 Kertzmann Vista Suite 47,Camarillo,California,Ventura County,6111.0,93010,34.183693620202874,-119.01074525034991,1200.0,23939.69,41882
cf5391d6-2746-bc3c-3c0e-8a0b132ba5bf,1951-04-08,,999-44-5746,S99994594,X17614042X,Mr.,Wilbur107,Dario75,Windler79,,,D,white,hispanic,M,Desert Hot Springs  California  US,813 Metz Way Suite 56,Loma Linda,California,San Bernardino County,6071.0,92408,34.108653576151724,-117.28651070203284,11869.45,407307.07,1435
50b14c2a-0036-3c0e-e4a6-bc3ebeb86567,1981-12-25,,999-92-3037,S99996520,X88596207X,Mr.,Federico589,Tomás404,Pantoja215,,,M,white,hispanic,M,Caracas  Capital District  VE,398 Pfeffer Track,Temecula,California,Riverside County,6065.0,92562,33.47272388528731,-117.02662728516836,184733.24,8640.09,63951
1ca5f041-7f42-0014-5e82-df2c8755fe38,1947-08-18,,999-83-4162,S99938399,X78648523X,Mr.,Wes853,Foster87,Schulist381,,,D,white,nonhispanic,M,Temple City  California  US,983 Monahan Promenade,San Diego,California,San Diego County,6073.0,92147,32.82609344995395,-117.20704518803146,273636.7,215841.96,65654
bac6fa90-e6d3-e5c1-a279-b089c2cc8eaf,1993-09-11,,999-66-6495,S99949391,X66902520X,Mr.,Erasmo545,Francis500,Bergstrom287,,,M,white,nonhispanic,M,Santa Fe Springs  California  US,843 Lebsack Wynd Suite 16,Rocklin,California,Placer County,6061.0,95650,38.75498598085208,-121.31593550715392,6901.73,101903.63,14970
1ca97d07-8b66-703e-3622-e41590f24f8a,1964-04-04,,999-67-3536,S99978233,X70904133X,Mr.,Andrés117,Gabriel934,Holguín308,,,D,white,hispanic,M,Santo Domingo  National District  DO,654 Emard Rue Suite 71,Los Angeles,California,Los Angeles County,6037.0,90071,33.99846085717472,-118.21987567122328,319838.19,0.0,71631
c926d8a8-9c67-1923-65d4-e0dc37d84688,2018-04-05,,999-64-6844,,,,Daniel959,Yvone889,Franecki195,,,,white,nonhispanic,F,Vallejo  California  US,486 Stracke Street,Santa Rosa,California,Sonoma County,6097.0,95405,38.46675783766037,-122.67759291036694,900.0,16053.61,25450
ed13accd-036e-d7a3-3729-d06b64984d92,1932-11-12,,999-26-5053,S99978065,X74553903X,Mr.,Dwain139,,Cassin499,,,W,white,nonhispanic,M,Hemet  California  US,803 Mohr Center,Walnut Creek,California,Contra Costa County,6013.0,94595,37.90101452156854,-122.0776563155122,405258.34,650845.54,106787
fdb1f460-9a7a-bc5b-a31d-e0bc66dd8e6f,1982-11-12,,999-11-3315,S99935670,X87012351X,Mrs.,Melani888,Lillia547,Bartell116,,Durgan499,D,white,hispanic,F,Los Angeles  California  US,855 Bruen Ramp,Santa Monica,California,Los Angeles County,6037.0,90405,33.9738203776713,-118.51459418691884,9976.33,498667.62,20476
